Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed
4/6/2021,4/6/2021,4/8/2021,2,AMD,AMD,SELL,-1,$81.60 ,$81.60 ,N
4/6/2021,4/6/2021,4/8/2021,2,AMD,AMD,SELL,-0.25,$81.60 ,$20.40 ,N
4/5/2021,4/5/2021,4/5/2021,2,KMB,Cash Div: R/D 2021-03-05 P/D 2021-04-05 - 1.7 shares at 1.14,CDIV,--,--,$1.94 ,N
4/5/2021,4/5/2021,4/7/2021,2,TSM,Taiwan Semiconductor Manufacturing,SELL,-1,$124.04 ,$124.05 ,N
4/5/2021,4/5/2021,4/7/2021,2,SWKS,Skyworks,SELL,-0.3,$191.60 ,$57.48 ,N
4/5/2021,4/5/2021,4/7/2021,2,NVDA,NVIDIA,SELL,-0.7,$559.78 ,$391.85 ,N
4/5/2021,4/5/2021,4/7/2021,2,AZUL,Azul Airlines,SELL,-11,$20.97 ,$230.68 ,N
4/5/2021,4/5/2021,4/7/2021,2,ADSK,Autodesk,SELL,-0.6,$288.76 ,$173.25 ,N
4/5/2021,4/5/2021,4/7/2021,2,ANSS,ANSYS,SELL,-0.8,$362.14 ,$289.71 ,N
4/5/2021,4/5/2021,4/7/2021,2,AMZN,Amazon,SELL,-0.3,"$3,227.65 ",$968.29 ,N
4/5/2021,4/5/2021,4/7/2021,2,GOOG,Alphabet Class C,SELL,-0.05,"$2,233.86 ",$111.69 ,N
4/5/2021,4/5/2021,4/7/2021,2,AAPL,Apple,SELL,-1,$126.10 ,$126.10 ,N
4/5/2021,4/5/2021,4/7/2021,2,AMT,American Tower,SELL,-1,$242.40 ,$242.40 ,N
4/5/2021,4/5/2021,4/7/2021,2,AMT,American Tower,SELL,-0.25,$242.42 ,$60.61 ,N
4/5/2021,4/5/2021,4/7/2021,2,MSFT,Microsoft,SELL,-1,$249.48 ,$249.48 ,N
4/5/2021,4/5/2021,4/7/2021,2,MRK,Merck,SELL,-1,$77.04 ,$77.04 ,N
4/5/2021,4/5/2021,4/7/2021,2,TSLA,Tesla,SELL,-0.585,$699.32 ,$409.10 ,N
4/5/2021,4/5/2021,4/7/2021,2,AEP,American Electric Power,SELL,-3,$86.09 ,$258.27 ,N
4/5/2021,4/5/2021,4/7/2021,2,CSCO,Cisco Systems,SELL,-1,$52.61 ,$52.61 ,N
4/5/2021,4/5/2021,4/7/2021,2,UPS,UPS,SELL,-0.25,$172.32 ,$43.08 ,N
4/5/2021,4/5/2021,4/7/2021,2,VZ,Verizon,SELL,-10,$58.76 ,$587.59 ,N
4/5/2021,4/5/2021,4/7/2021,2,K,Kellogg,SELL,-1,$63.44 ,$63.45 ,N
4/5/2021,4/5/2021,4/7/2021,2,NGG,National Grid,SELL,-1,$59.99 ,$59.99 ,N
4/5/2021,4/5/2021,4/7/2021,2,NGG,National Grid,SELL,-0.5,$60.00 ,$30.00 ,N
4/5/2021,4/5/2021,4/7/2021,2,ED,Consolidated Edison,SELL,-3.5,$75.20 ,$263.20 ,N
4/5/2021,4/5/2021,4/7/2021,2,D,Dominion Energy,SELL,-9,$76.33 ,$686.96 ,N
4/5/2021,4/5/2021,4/7/2021,2,PNW,Pinnacle West,SELL,-3,$82.29 ,$246.87 ,N
4/5/2021,4/5/2021,4/7/2021,2,PNW,Pinnacle West,SELL,-0.5,$82.29 ,$41.15 ,N
4/5/2021,4/5/2021,4/7/2021,2,PPL,PPL,SELL,-5,$28.71 ,$143.55 ,N
4/5/2021,4/5/2021,4/7/2021,2,EVRG,Evergy,SELL,-5,$60.33 ,$301.67 ,N
4/5/2021,4/5/2021,4/7/2021,2,ETR,Entergy,SELL,-7,$100.56 ,$703.92 ,N
4/5/2021,4/5/2021,4/7/2021,2,SRE,Sempra,SELL,-5,$133.86 ,$669.29 ,N
4/5/2021,4/5/2021,4/7/2021,2,ES,Eversource,SELL,-3,$87.29 ,$261.87 ,N
4/5/2021,4/5/2021,4/7/2021,2,ATO,Atmos Energy,SELL,-3.5,$98.30 ,$344.03 ,N
4/5/2021,4/5/2021,4/7/2021,2,FE,FirstEnergy,SELL,-5.3,$34.69 ,$183.86 ,N
4/5/2021,4/5/2021,4/7/2021,2,NI,NiSource,SELL,-7,$24.34 ,$170.38 ,N
4/5/2021,4/5/2021,4/7/2021,2,NEE,NextEra Energy,SELL,-2,$76.81 ,$153.62 ,N
4/5/2021,4/5/2021,4/7/2021,2,MKC,McCormick,SELL,-1.5,$89.11 ,$133.67 ,N
4/5/2021,4/5/2021,4/7/2021,2,PG,Procter & Gamble,SELL,-2,$136.66 ,$273.32 ,N
4/5/2021,4/5/2021,4/7/2021,2,PG,Procter & Gamble,SELL,-0.1,$136.67 ,$13.67 ,N
4/5/2021,4/5/2021,4/7/2021,2,KMB,Kimberly-Clark,SELL,-1.7,$138.11 ,$234.79 ,N
4/5/2021,4/5/2021,4/7/2021,2,APD,Air Products & Chemicals,SELL,-1.5,$289.02 ,$433.53 ,N
4/5/2021,4/5/2021,4/7/2021,2,COST,Costco,SELL,-4,$361.54 ,"$1,446.14 ",N
4/5/2021,4/5/2021,4/7/2021,2,COST,Costco,SELL,-0.05,$361.56 ,$18.08 ,N
4/5/2021,4/5/2021,4/7/2021,2,LIN,Linde,SELL,-1,$285.50 ,$285.50 ,N
4/5/2021,4/5/2021,4/7/2021,2,XLU,Utilities Select Sector SPDR Fund,SELL,-21,$64.60 ,"$1,356.59 ",N
4/5/2021,4/5/2021,4/7/2021,2,PFE,Pfizer,SELL,-15,$36.25 ,$543.80 ,N
4/5/2021,4/5/2021,4/7/2021,2,JNJ,Johnson & Johnson,SELL,-1,$163.04 ,$163.04 ,N
4/5/2021,4/5/2021,4/7/2021,2,QCOM,Qualcomm,SELL,-1.75,$140.25 ,$245.44 ,N
4/5/2021,4/5/2021,4/7/2021,2,AKAM,Akamai,SELL,-2,$103.77 ,$207.54 ,N
4/5/2021,4/5/2021,4/7/2021,2,AKAM,Akamai,SELL,-0.75,$103.80 ,$77.85 ,N
4/5/2021,4/5/2021,4/7/2021,2,ADBE,Adobe,SELL,-0.8,$494.28 ,$395.43 ,N
4/1/2021,4/1/2021,4/1/2021,2,PPL,Cash Div: R/D 2021-03-10 P/D 2021-04-01 - 5 shares at 0.415,CDIV,--,--,$2.08 ,N
3/31/2021,3/31/2021,3/31/2021,2,ES,Cash Div: R/D 2021-03-04 P/D 2021-03-31 - 3 shares at 0.6025,CDIV,--,--,$1.81 ,N
3/31/2021,3/31/2021,3/31/2021,2,NVDA,Cash Div: R/D 2021-03-10 P/D 2021-03-31 - 0.7 shares at 0.16,CDIV,--,--,$0.11 ,N
3/29/2021,3/29/2021,3/31/2021,2,PLUG,Plug Power,BUY,1,$31.19 ,($31.19),N
3/25/2021,3/25/2021,3/25/2021,2,XLU,Cash Div: R/D 2021-03-23 P/D 2021-03-25 - 21 shares at 0.460776,CDIV,--,--,$9.68 ,N
3/25/2021,3/25/2021,3/25/2021,2,QCOM,Cash Div: R/D 2021-03-04 P/D 2021-03-25 - 1.25 shares at 0.65,CDIV,--,--,$0.81 ,N
3/25/2021,3/25/2021,3/25/2021,2,HD,Cash Div: R/D 2021-03-11 P/D 2021-03-25 - 0.9 shares at 1.65,CDIV,--,--,$1.49 ,N
3/25/2021,3/25/2021,3/29/2021,2,IDA,IdaCorp,SELL,-0.6,$99.97 ,$59.98 ,N
3/25/2021,3/25/2021,3/29/2021,2,PLUG,Plug Power,BUY,3,$34.06 ,($102.17),N
3/25/2021,3/25/2021,3/29/2021,2,PLUG,Plug Power,BUY,1,$34.09 ,($34.09),N
3/23/2021,3/23/2021,3/25/2021,2,TSM,Taiwan Semiconductor Manufacturing,BUY,0.45,$115.29 ,($51.88),N
3/23/2021,3/23/2021,3/25/2021,2,QCOM,Qualcomm,BUY,0.25,$132.20 ,($33.05),N
3/23/2021,3/23/2021,3/25/2021,2,PLUG,Plug Power,BUY,1,$37.47 ,($37.47),N
3/23/2021,3/23/2021,3/25/2021,2,GHVI,Gores Holdings VI,BUY,3,$15.05 ,($45.15),N
3/22/2021,3/22/2021,3/22/2021,2,LIN,Cash Div: R/D 2021-03-05 P/D 2021-03-22 - 1 shares at 1.06,CDIV,--,--,$1.06 ,N
3/22/2021,3/22/2021,3/22/2021,2,D,Cash Div: R/D 2021-03-05 P/D 2021-03-22 - 9 shares at 0.63,CDIV,--,--,$5.67 ,N
3/22/2021,3/22/2021,3/22/2021,2,EVRG,Cash Div: R/D 2021-03-08 P/D 2021-03-22 - 5 shares at 0.535,CDIV,--,--,$2.68 ,N
3/22/2021,3/22/2021,3/24/2021,2,K,Kellogg,SELL,-1,$62.34 ,$62.34 ,N
3/22/2021,3/22/2021,3/24/2021,2,K,Kellogg,SELL,-0.35,$62.34 ,$21.82 ,N
3/22/2021,3/22/2021,3/24/2021,2,HD,Home Depot,SELL,-0.9,$289.61 ,$260.65 ,N
3/22/2021,3/22/2021,3/24/2021,2,BBY,Best Buy,SELL,-0.5,$121.10 ,$60.55 ,N
3/22/2021,3/22/2021,3/24/2021,2,AZO,AutoZone,SELL,-0.2,"$1,337.75 ",$267.55 ,N
3/18/2021,3/18/2021,3/22/2021,2,NEE,NextEra Energy,BUY,0.5,$70.90 ,($35.45),N
3/17/2021,3/17/2021,3/19/2021,2,PLUG,Plug Power,BUY,0.5,$36.77 ,($18.39),N
3/15/2021,3/15/2021,3/15/2021,2,NEE,Cash Div: R/D 2021-02-26 P/D 2021-03-15 - 1.5 shares at 0.385,CDIV,--,--,$0.58 ,N
3/15/2021,3/15/2021,3/15/2021,2,K,Cash Div: R/D 2021-03-02 P/D 2021-03-15 - 2.25 shares at 0.57,CDIV,--,--,$1.28 ,N
3/15/2021,3/15/2021,3/15/2021,2,ED,Cash Div: R/D 2021-02-17 P/D 2021-03-15 - 2.5 shares at 0.775,CDIV,--,--,$1.94 ,N
3/10/2021,3/10/2021,3/10/2021,2,UPS,Cash Div: R/D 2021-02-22 P/D 2021-03-10 - 0.25 shares at 1.02,CDIV,--,--,$0.26 ,N
3/10/2021,3/10/2021,3/10/2021,2,AEP,Cash Div: R/D 2021-02-10 P/D 2021-03-10 - 1 shares at 0.74,CDIV,--,--,$0.74 ,N
3/9/2021,3/9/2021,3/9/2021,2,JNJ,Cash Div: R/D 2021-02-23 P/D 2021-03-09 - 0.5 shares at 1.01,CDIV,--,--,$0.51 ,N
3/9/2021,3/9/2021,3/11/2021,2,AZUL,Azul Airlines,BUY,1,$18.40 ,($18.40),N
3/8/2021,3/8/2021,3/8/2021,2,ATO,Cash Div: R/D 2021-02-22 P/D 2021-03-08 - 3.5 shares at 0.625,CDIV,--,--,$2.19 ,N
3/5/2021,3/5/2021,3/5/2021,2,PFE,Cash Div: R/D 2021-01-29 P/D 2021-03-05 - 6 shares at 0.39,CDIV,--,--,$2.34 ,N
3/5/2021,3/5/2021,3/9/2021,2,ADSK,Autodesk,BUY,0.1,$259.88 ,($25.99),N
3/5/2021,3/5/2021,3/9/2021,2,AMT,American Tower,BUY,0.25,$198.32 ,($49.58),N
3/5/2021,3/5/2021,3/9/2021,2,COST,Costco,BUY,1,$309.40 ,($309.40),N
3/5/2021,3/5/2021,3/5/2021,2,--,Deposit,ACH,--,--,$500.00 ,N
3/5/2021,3/5/2021,3/9/2021,2,COST,Costco,BUY,0.15,$311.11 ,($46.67),N
3/5/2021,3/5/2021,3/9/2021,2,COST,Costco,BUY,0.1,$311.30 ,($31.13),N
3/5/2021,3/5/2021,3/9/2021,2,COST,Costco,BUY,0.1,$311.44 ,($31.14),N
3/5/2021,3/5/2021,3/9/2021,2,ADBE,Adobe,BUY,0.1,$438.62 ,($43.86),N
3/5/2021,3/5/2021,3/9/2021,2,COST,Costco,BUY,0.1,$314.18 ,($31.42),N
3/5/2021,3/5/2021,3/9/2021,2,AZUL,Azul Airlines,BUY,5,$20.11 ,($100.54),N
3/4/2021,3/4/2021,3/4/2021,2,CMI,Cash Div: R/D 2021-02-19 P/D 2021-03-04 - 1 shares at 1.35,CDIV,--,--,$1.35 ,N
3/4/2021,3/4/2021,3/8/2021,2,TSLA,Tesla,BUY,0.1,$619.32 ,($61.93),N
3/4/2021,3/4/2021,3/8/2021,2,ANSS,ANSYS,BUY,0.1,$306.68 ,($30.67),N
3/4/2021,3/4/2021,3/8/2021,2,ANSS,ANSYS,BUY,0.2,$313.61 ,($62.72),N
3/4/2021,3/4/2021,3/8/2021,2,TSLA,Tesla,BUY,0.1,$624.31 ,($62.43),N
3/4/2021,3/4/2021,3/8/2021,2,GHVI,Gores Holdings VI,BUY,1,$12.64 ,($12.64),N
3/4/2021,3/4/2021,3/4/2021,2,--,Deposit,ACH,--,--,$500.00 ,N
3/4/2021,3/4/2021,3/8/2021,2,AAPL,Apple,BUY,0.249019,$120.56 ,($30.02),N
3/4/2021,3/4/2021,3/8/2021,2,AAPL,Apple,BUY,0.250981,$120.56 ,($30.26),N
3/4/2021,3/4/2021,3/8/2021,2,TSM,Taiwan Semiconductor Manufacturing,BUY,0.25,$117.82 ,($29.46),N
3/4/2021,3/4/2021,3/8/2021,2,AMZN,Amazon,BUY,0.1,"$2,990.38 ",($299.04),N
3/4/2021,3/4/2021,3/8/2021,2,AMD,AMD,BUY,0.25,$78.89 ,($19.72),N
3/4/2021,3/4/2021,3/8/2021,2,SNOW,Snowflake,BUY,0.1,$236.48 ,($23.65),N
3/4/2021,3/4/2021,3/8/2021,2,NVDA,NVIDIA,BUY,0.1,$496.29 ,($49.63),N
3/3/2021,3/3/2021,3/5/2021,2,TSLA,Tesla,BUY,0.01,$653.52 ,($6.54),N
3/3/2021,3/3/2021,3/5/2021,2,TSLA,Tesla,BUY,0.1,$664.96 ,($66.50),N
3/3/2021,3/3/2021,3/5/2021,2,T,AT&T,SELL,-1,$28.82 ,$28.82 ,N
3/3/2021,3/3/2021,3/5/2021,2,FLY,FLY Leasing,SELL,-4,$10.71 ,$42.83 ,N
3/3/2021,3/3/2021,3/5/2021,2,AKAM,Akamai,BUY,0.25,$93.26 ,($23.32),N
3/3/2021,3/3/2021,3/5/2021,2,GOOG,Alphabet Class C,BUY,0.05,"$2,038.38 ",($101.92),N
3/3/2021,3/3/2021,3/5/2021,2,NVDA,NVIDIA,BUY,0.1,$517.72 ,($51.77),N
3/3/2021,3/3/2021,3/5/2021,2,SCS,Steelcase,SELL,-0.5,$14.53 ,$7.27 ,N
3/3/2021,3/3/2021,3/5/2021,2,ADBE,Adobe,BUY,0.1,$452.88 ,($45.29),N
3/3/2021,3/3/2021,3/5/2021,2,NVDA,NVIDIA,BUY,0.1,$521.85 ,($52.19),N
3/3/2021,3/3/2021,3/5/2021,2,CMI,Cummins,SELL,-1,$259.80 ,$259.80 ,N
3/3/2021,3/3/2021,3/3/2021,2,--,Deposit,ACH,--,--,$500.00 ,N
3/3/2021,3/3/2021,3/5/2021,2,HD,Home Depot,BUY,0.5,$256.99 ,($128.49),N
3/3/2021,3/3/2021,3/5/2021,2,AMT,American Tower,BUY,0.5,$204.85 ,($102.43),N
3/3/2021,3/3/2021,3/5/2021,2,XLU,Utilities Select Sector SPDR Fund,BUY,1,$58.44 ,($58.44),N
3/3/2021,3/3/2021,3/5/2021,2,ADSK,Autodesk,BUY,0.15,$272.64 ,($40.90),N
3/3/2021,3/3/2021,3/5/2021,2,K,Kellogg,BUY,0.1,$56.98 ,($5.70),N
3/3/2021,3/3/2021,3/5/2021,2,MKC,McCormick,BUY,0.1,$83.72 ,($8.37),N
3/3/2021,3/3/2021,3/5/2021,2,KMB,Kimberly-Clark,BUY,0.1,$128.90 ,($12.89),N
3/3/2021,3/3/2021,3/5/2021,2,PG,Procter & Gamble,BUY,0.1,$122.92 ,($12.29),N
3/3/2021,3/3/2021,3/5/2021,2,COST,Costco,BUY,0.1,$325.90 ,($32.59),N
3/3/2021,3/3/2021,3/5/2021,2,XLU,Utilities Select Sector SPDR Fund,BUY,5,$58.86 ,($294.30),N
3/3/2021,3/3/2021,3/5/2021,2,MSFT,Microsoft,BUY,0.5,$231.20 ,($115.60),N
3/3/2021,3/3/2021,3/5/2021,2,SNOW,Snowflake,BUY,0.3,$258.82 ,($77.65),N
3/3/2021,3/3/2021,3/5/2021,2,QCOM,Qualcomm,BUY,0.25,$135.24 ,($33.81),N
3/3/2021,3/3/2021,3/5/2021,2,AKAM,Akamai,BUY,0.25,$94.78 ,($23.69),N
3/3/2021,3/3/2021,3/5/2021,2,ANSS,ANSYS,BUY,0.25,$327.35 ,($81.84),N
3/3/2021,3/3/2021,3/5/2021,2,NVDA,NVIDIA,BUY,0.1,$531.60 ,($53.16),N
3/3/2021,3/3/2021,3/3/2021,2,--,Deposit,ACH,--,--,"$1,000.00 ",N
3/2/2021,3/2/2021,3/4/2021,2,FLY,FLY Leasing,BUY,4,$10.09 ,($40.36),N
3/2/2021,3/2/2021,3/4/2021,2,NVDA,NVIDIA,BUY,0.1,$536.52 ,($53.65),N
3/2/2021,3/2/2021,3/4/2021,2,TSLA,Tesla,BUY,0.15,$687.70 ,($103.16),N
3/2/2021,3/2/2021,3/4/2021,2,NVDA,NVIDIA,BUY,0.1,$544.70 ,($54.47),N
3/2/2021,3/2/2021,3/4/2021,2,HD,Home Depot,BUY,0.4,$260.38 ,($104.15),N
3/2/2021,3/2/2021,3/4/2021,2,AMT,American Tower,BUY,0.5,$208.86 ,($104.43),N
3/2/2021,3/2/2021,3/4/2021,2,ANSS,ANSYS,BUY,0.25,$338.41 ,($84.60),N
3/2/2021,3/2/2021,3/4/2021,2,AZUL,Azul Airlines,BUY,3,$20.51 ,($61.53),N
3/2/2021,3/2/2021,3/4/2021,2,ETR,Entergy,BUY,1,$87.41 ,($87.41),N
3/1/2021,3/1/2021,3/1/2021,2,FE,Cash Div: R/D 2021-02-05 P/D 2021-03-01 - 5.3 shares at 0.39,CDIV,--,--,$2.07 ,N
3/1/2021,3/1/2021,3/1/2021,2,PNW,Cash Div: R/D 2021-02-01 P/D 2021-03-01 - 2.5 shares at 0.83,CDIV,--,--,$2.08 ,N
3/1/2021,3/1/2021,3/1/2021,2,IDA,Cash Div: R/D 2021-02-05 P/D 2021-03-01 - 0.6 shares at 0.71,CDIV,--,--,$0.43 ,N
3/1/2021,3/1/2021,3/1/2021,2,INTC,Cash Div: R/D 2021-02-07 P/D 2021-03-01 - 3 shares at 0.3475,CDIV,--,--,$1.04 ,N
3/1/2021,3/1/2021,3/1/2021,2,ETR,Cash Div: R/D 2021-02-12 P/D 2021-03-01 - 4 shares at 0.95,CDIV,--,--,$3.80 ,N
2/26/2021,2/26/2021,3/2/2021,2,D,Dominion Energy,BUY,1,$69.02 ,($69.03),N
2/26/2021,2/26/2021,3/2/2021,2,D,Dominion Energy,BUY,0.1,$69.02 ,($6.90),N
2/26/2021,2/26/2021,3/2/2021,2,XLU,Utilities Select Sector SPDR Fund,BUY,2,$58.98 ,($117.97),N
2/26/2021,2/26/2021,3/2/2021,2,SWKS,Skyworks,BUY,0.3,$174.24 ,($52.27),N
2/26/2021,2/26/2021,3/2/2021,2,TSM,Taiwan Semiconductor Manufacturing,BUY,0.3,$123.06 ,($36.92),N
2/26/2021,2/26/2021,3/2/2021,2,AMZN,Amazon,BUY,0.1,"$3,043.96 ",($304.40),N
2/26/2021,2/26/2021,3/2/2021,2,AKAM,Akamai,BUY,0.25,$94.63 ,($23.66),N
2/26/2021,2/26/2021,3/2/2021,2,QCOM,Qualcomm,BUY,0.25,$134.85 ,($33.71),N
2/26/2021,2/26/2021,3/2/2021,2,LIN,Linde,BUY,0.2,$245.50 ,($49.10),N
2/26/2021,2/26/2021,3/2/2021,2,ADBE,Adobe,BUY,0.2,$459.55 ,($91.91),N
2/26/2021,2/26/2021,3/2/2021,2,AZUL,Azul Airlines,BUY,2,$22.70 ,($45.40),N
2/26/2021,2/26/2021,3/2/2021,2,ADSK,Autodesk,BUY,0.35,$279.06 ,($97.67),N
2/26/2021,2/26/2021,3/2/2021,2,PFE,Pfizer,BUY,3,$33.64 ,($100.91),N
2/26/2021,2/26/2021,3/2/2021,2,MRK,Merck,BUY,1,$73.82 ,($73.82),N
2/26/2021,2/26/2021,3/2/2021,2,JNJ,Johnson & Johnson,BUY,0.5,$159.91 ,($79.96),N
2/26/2021,2/26/2021,3/2/2021,2,NGG,National Grid,BUY,1,$56.64 ,($56.65),N
2/26/2021,2/26/2021,3/2/2021,2,PG,Procter & Gamble,BUY,0.45,$122.44 ,($55.10),N
2/25/2021,2/25/2021,3/1/2021,2,ADBE,Adobe,BUY,0.1,$459.20 ,($45.92),N
2/25/2021,2/25/2021,3/1/2021,2,SNOW,Snowflake,BUY,0.1,$258.78 ,($25.88),N
2/25/2021,2/25/2021,3/1/2021,2,AAPL,Apple,BUY,0.5,$122.20 ,($61.10),N
2/25/2021,2/25/2021,3/1/2021,2,MSFT,Microsoft,BUY,0.5,$230.15 ,($115.07),N
2/25/2021,2/25/2021,3/1/2021,2,AMZN,Amazon,BUY,0.1,"$3,101.28 ",($310.13),N
2/25/2021,2/25/2021,3/1/2021,2,AMD,AMD,BUY,1,$82.90 ,($82.91),N
2/25/2021,2/25/2021,3/1/2021,2,NVDA,NVIDIA,BUY,0.1,$542.27 ,($54.23),N
2/25/2021,2/25/2021,3/1/2021,2,ADBE,Adobe,BUY,0.1,$463.06 ,($46.31),N
2/25/2021,2/25/2021,3/1/2021,2,BBY,Best Buy,BUY,0.5,$101.60 ,($50.80),N
2/25/2021,2/25/2021,3/1/2021,2,COST,Costco,BUY,0.25,$337.71 ,($84.43),N
2/24/2021,2/24/2021,2/26/2021,2,ED,Consolidated Edison,BUY,1,$66.87 ,($66.87),N
2/24/2021,2/24/2021,2/26/2021,2,XLU,Utilities Select Sector SPDR Fund,BUY,3,$60.20 ,($180.59),N
2/22/2021,2/22/2021,2/24/2021,2,ADBE,Adobe,BUY,0.1,$467.86 ,($46.79),N
2/22/2021,2/22/2021,2/24/2021,2,PLUG,Plug Power,BUY,1,$48.98 ,($48.99),N
2/22/2021,2/22/2021,2/24/2021,2,ETR,Entergy,BUY,1,$89.08 ,($89.08),N
2/22/2021,2/22/2021,2/24/2021,2,PNW,Pinnacle West,BUY,1,$73.36 ,($73.37),N
2/22/2021,2/22/2021,2/24/2021,2,ES,Eversource,BUY,1,$78.51 ,($78.51),N
2/22/2021,2/22/2021,2/24/2021,2,AEP,American Electric Power,BUY,1,$75.77 ,($75.77),N
2/22/2021,2/22/2021,2/24/2021,2,ETR,Entergy,BUY,1,$89.90 ,($89.90),N
2/22/2021,2/22/2021,2/24/2021,2,XLU,Utilities Select Sector SPDR Fund,BUY,2,$59.82 ,($119.64),N
2/19/2021,2/19/2021,2/19/2021,2,COST,Cash Div: R/D 2021-02-05 P/D 2021-02-19 - 2.25 shares at 0.7,CDIV,--,--,$1.58 ,N
2/19/2021,2/19/2021,2/19/2021,2,NI,Cash Div: R/D 2021-02-09 P/D 2021-02-19 - 7 shares at 0.22,CDIV,--,--,$1.54 ,N
2/19/2021,2/19/2021,2/23/2021,2,AKAM,Akamai,BUY,1,$99.07 ,($99.07),N
2/19/2021,2/19/2021,2/23/2021,2,JNJ,Johnson & Johnson,BUY,0.5,$163.93 ,($81.97),N
2/19/2021,2/19/2021,2/23/2021,2,ADBE,Adobe,BUY,0.1,$478.32 ,($47.83),N
2/19/2021,2/19/2021,2/23/2021,2,CSCO,Cisco Systems,BUY,1,$45.86 ,($45.87),N
2/18/2021,2/18/2021,2/22/2021,2,PLUG,Plug Power,BUY,1,$51.83 ,($51.83),N
2/17/2021,2/17/2021,2/19/2021,2,D,Dominion Energy,BUY,1,$71.10 ,($71.10),N
2/16/2021,2/16/2021,2/16/2021,2,PG,Cash Div: R/D 2021-01-22 P/D 2021-02-16 - 1.2 shares at 0.7907,CDIV,--,--,$0.95 ,N
2/16/2021,2/16/2021,2/16/2021,2,SIEGY,Cash Div: R/D 2021-02-05 P/D 2021-02-16 - 1 shares at 2.106615,CDIV,--,--,$2.11 ,N
2/16/2021,2/16/2021,2/16/2021,2,SIEGY,Foreign Tax Witholding at $0.56,DTAX,--,--,($0.56),N
2/16/2021,2/16/2021,2/18/2021,2,SFT,Shift Technologies,SELL,-25,$10.00 ,$250.00 ,N
2/16/2021,2/16/2021,2/16/2021,2,--,Withdrawal,ACH,--,--,"($1,000.00)",N
2/16/2021,2/16/2021,2/16/2021,2,--,Withdrawal,ACH,--,--,"($1,000.00)",N
2/12/2021,2/12/2021,2/12/2021,2,AES,Cash Div: R/D 2021-01-29 P/D 2021-02-12 - 3 shares at 0.1505,CDIV,--,--,$0.45 ,N
2/12/2021,2/12/2021,2/17/2021,2,LUV,Southwest Airlines,SELL,-2,$51.40 ,$102.81 ,N
2/12/2021,2/12/2021,2/12/2021,2,--,Withdrawal,ACH,--,--,($500.00),N
2/12/2021,2/12/2021,2/12/2021,2,--,Withdrawal,ACH,--,--,($500.00),N
2/11/2021,2/11/2021,2/11/2021,2,AAPL,Cash Div: R/D 2021-02-08 P/D 2021-02-11 - 0.5 shares at 0.205,CDIV,--,--,$0.10 ,N
2/11/2021,2/11/2021,2/16/2021,2,NSRGY,Nestle,SELL,-0.2,$112.97 ,$22.59 ,N
2/11/2021,2/11/2021,2/16/2021,2,XLV,Health Care Select Sector SPDR Fund,SELL,-1,$116.66 ,$116.66 ,N
2/11/2021,2/11/2021,2/16/2021,2,CSCO,Cisco Systems,SELL,-1,$47.80 ,$47.80 ,N
2/11/2021,2/11/2021,2/16/2021,2,DOW,Dow,SELL,-0.5,$57.84 ,$28.92 ,N
2/11/2021,2/11/2021,2/16/2021,2,AER,AerCap,SELL,-1,$44.01 ,$44.01 ,N
2/11/2021,2/11/2021,2/16/2021,2,SABR,Sabre,SELL,-1,$12.23 ,$12.23 ,N
2/11/2021,2/11/2021,2/16/2021,2,BE,Bloom Energy,SELL,-0.5,$40.20 ,$20.10 ,N
2/11/2021,2/11/2021,2/16/2021,2,DM,Desktop Metal,SELL,-1,$29.72 ,$29.72 ,N
2/11/2021,2/11/2021,2/16/2021,2,TTCF,Tattooed Chef,SELL,-3,$24.06 ,$72.18 ,N
2/11/2021,2/11/2021,2/16/2021,2,FLY,FLY Leasing,SELL,-40,$10.64 ,$425.60 ,N
2/11/2021,2/11/2021,2/16/2021,2,SWKS,Skyworks,SELL,-0.25,$185.70 ,$46.43 ,N
2/11/2021,2/11/2021,2/16/2021,2,AAPL,Apple,SELL,-0.5,$135.02 ,$67.51 ,N
2/11/2021,2/11/2021,2/16/2021,2,ADSK,Autodesk,SELL,-0.1,$302.80 ,$30.28 ,N
2/11/2021,2/11/2021,2/16/2021,2,AMZN,Amazon,SELL,-0.2,"$3,272.84 ",$654.55 ,N
2/11/2021,2/11/2021,2/16/2021,2,GOOG,Alphabet Class C,SELL,-0.2,"$2,082.26 ",$416.45 ,N
2/11/2021,2/11/2021,2/16/2021,2,BDRBF,Bombardier,SELL,-26,$0.52 ,$13.51 ,N
2/11/2021,2/11/2021,2/16/2021,2,RUN,Sunrun,SELL,-0.5,$79.17 ,$39.59 ,N
2/11/2021,2/11/2021,2/16/2021,2,GDRX,GoodRx,SELL,-0.7,$57.04 ,$39.93 ,N
2/11/2021,2/11/2021,2/16/2021,2,HD,Home Depot,SELL,-1,$277.63 ,$277.63 ,N
2/11/2021,2/11/2021,2/16/2021,2,SIEGY,Siemens,SELL,-1,$80.28 ,$80.28 ,N
2/11/2021,2/11/2021,2/16/2021,2,UNP,Union Pacific,SELL,-0.2,$204.78 ,$40.96 ,N
2/11/2021,2/11/2021,2/16/2021,2,MLHR,Herman Miller,SELL,-1.5,$38.92 ,$58.38 ,N
2/11/2021,2/11/2021,2/16/2021,2,MSFT,Microsoft,SELL,-1,$243.00 ,$243.00 ,N
